enhancer_element	closest_gene_id	closest_gene_name
chr1:23346600-23347800	ENSG00000125944.21	HNRNPR
chr10:68718200-68719900	ENSG00000060339.14	CCAR1
chr11:102284900-102286300	ENSG00000023445.16	BIRC3
chr14:63679400-63681400	ENSG00000140006.12	WDR89
chr14:77017600-77018900	ENSG00000119669.5	IRF2BPL
chr16:23312600-23313900	ENSG00000168447.11	SCNN1B
chr2:71744600-71746100	ENSG00000135636.15	DYSF
chr20:1420400-1422000	ENSG00000088832.18	FKBP1A
chr20:50684100-50685500	ENSG00000042062.13	RIPOR3
chr20:56785700-56786800	ENSG00000087510.7	TFAP2C
chr22:39301100-39302300	ENSG00000100316.16	RPL3
chr6:28221800-28223600	ENSG00000137185.13	ZSCAN9
chr7:47694600-47696500	ENSG00000136205.17	TNS3
chr8:101343200-101345400	ENSG00000120963.12	ZNF706
chr9:36270000-36271700	ENSG00000159921.20	GNE
chr9:72521600-72523200	ENSG00000165091.18	TMC1
chr11:10869700-10871300	ENSG00000236287.8	ZBED5
chr4:109596900-109598000	ENSG00000005059.16	MCUB
chr6:105677600-105679100	ENSG00000085377.15	PREP
chr7:35233900-35235100	ENSG00000164532.11	TBX20
chr7:138251800-138253100	ENSG00000122787.15	AKR1D1
chr2:157823800-157824900	ENSG00000115170.16	ACVR1
chr1:176560900-176562700	ENSG00000116183.11	PAPPA2
chr1:220793400-220795200	ENSG00000186205.13	MTARC1
chr2:69431200-69432800	ENSG00000169599.13	NFU1
chr4:18075300-18076600	ENSG00000178177.16	LCORL
chr6:7422800-7424300	ENSG00000124784.9	RIOK1
chr7:26665900-26667200	ENSG00000005020.13	SKAP2
chr7:118793100-118795700	ENSG00000106013.15	ANKRD7
chr7:128246000-128247800	ENSG00000174697.5	LEP
chr9:22071900-22073600	ENSG00000147883.12	CDKN2B
chr11:3909200-3910300	ENSG00000167323.12	STIM1
chr11:111798100-111799700	ENSG00000137713.16	PPP2R1B
chr3:112370900-112372700	ENSG00000091972.18	CD200
chr4:86920100-86921500	ENSG00000285458.1	RP11-397E7.6
chr5:42502700-42504100	ENSG00000112964.14	GHR
chr7:155247700-155249100	ENSG00000186480.13	INSIG1
chr1:228822300-228824100	ENSG00000116574.6	RHOU
chr17:59304600-59305900	ENSG00000175155.11	YPEL2
chr11:60926000-60927500	ENSG00000006118.15	TMEM132A
chr7:328700-330000	ENSG00000248767.2	FOXL3
chr8:143992000-143993300	ENSG00000178719.17	GRINA
chr15:34143600-34145200	ENSG00000134152.11	KATNBL1
chr22:43406400-43408600	ENSG00000186732.14	MPPED1
chr5:23726400-23727600	ENSG00000164256.11	PRDM9
chr7:87565100-87566300	ENSG00000085563.15	ABCB1
chr10:18617700-18619400	ENSG00000241058.4	NSUN6
chr15:67052000-67053100	ENSG00000166949.17	SMAD3
chr15:70420700-70422000	ENSG00000137831.15	UACA
chr17:19528900-19530400	ENSG00000142494.13	SLC47A1
chr19:18512100-18513300	ENSG00000105656.13	ELL
chr2:63663300-63664900	ENSG00000014641.21	MDH1
chr6:81718400-81721600	ENSG00000112773.16	TENT5A
chr1:42722500-42723700	ENSG00000164007.11	CLDN19
chr14:90951600-90952800	ENSG00000100784.12	RPS6KA5
chr17:13940400-13942000	ENSG00000006695.12	COX10
chr19:49003900-49005000	ENSG00000183207.14	RUVBL2
chr5:116033600-116035900	ENSG00000268223.6	ARL14EPL
chr6:115959200-115960600	ENSG00000111816.8	FRK
chr6:158605200-158606400	ENSG00000146425.11	DYNLT1
chr7:100506400-100508000	ENSG00000166924.9	NYAP1
chr9:107206700-107209000	ENSG00000119318.13	RAD23B
chr1:66323300-66324600	ENSG00000184588.18	PDE4B
chr13:45391200-45393300	ENSG00000174032.17	SLC25A30
chr17:75201300-75202500	ENSG00000125450.11	NUP85
chr18:54386900-54388100	ENSG00000166845.15	C18orf54
chr19:1078900-1080100	ENSG00000180448.11	ARHGAP45
chr19:18064100-18065400	ENSG00000096996.16	IL12RB1
chr19:48483800-48485400	ENSG00000105443.15	CYTH2
chr5:91275400-91276700	ENSG00000113369.9	ARRDC3
chr5:115933900-115935100	ENSG00000172901.20	LVRN
chr8:6554500-6555600	ENSG00000091879.14	ANGPT2
chr8:17831700-17833100	ENSG00000129422.14	MTUS1
chr9:107214800-107216800	ENSG00000119318.13	RAD23B
chr2:219275900-219277400	ENSG00000127824.15	TUBA4A
chr9:126791900-126793100	ENSG00000169155.10	ZBTB43
chr12:6291300-6292500	ENSG00000008323.16	PLEKHG6
chr15:80681300-80682500	ENSG00000136379.12	ABHD17C
chr12:74038300-74039800	ENSG00000253719.4	ATXN7L3B
chr9:5228700-5232900	ENSG00000120211.4	INSL4
chr1:202090700-202092100	ENSG00000170075.10	GPR37L1
chr2:160750200-160751600	ENSG00000153250.20	RBMS1
chr9:32740400-32741500	ENSG00000188133.6	TMEM215
chr1:6675800-6677800	ENSG00000007923.16	DNAJC11
chr10:61015900-61017800	ENSG00000072422.17	RHOBTB1
chr11:93754700-93755900	ENSG00000182919.15	C11orf54
chr14:96148200-96149400	ENSG00000168398.7	BDKRB2
chr15:69376100-69377900	ENSG00000137819.14	PAQR5
chr19:46799600-46800800	ENSG00000105281.12	SLC1A5
chr2:152161300-152162900	ENSG00000115145.10	STAM2
chr8:17368400-17370400	ENSG00000003987.14	MTMR7
chr8:134755800-134756900	ENSG00000066827.16	ZFAT
chr8:26154900-26156300	ENSG00000221818.9	EBF2
chr5:69304500-69305700	ENSG00000183323.13	CCDC125
chr5:137741800-137743000	ENSG00000146021.15	KLHL3
chr6:46305300-46307200	ENSG00000172348.15	RCAN2
chr1:10123600-10125000	ENSG00000130939.20	UBE4B
chr1:150538700-150539800	ENSG00000143382.16	ADAMTSL4
chr9:129588200-129590000	ENSG00000148335.15	NTMT1
chr1:19544300-19546900	ENSG00000173436.15	MICOS10
chr1:44357200-44361000	ENSG00000117419.16	ERI3
chr1:55788800-55792700	ENSG00000162402.14	USP24
chr1:56392000-56395100	ENSG00000162407.9	PLPP3
chr1:186444800-186446500	ENSG00000116703.14	PDC
chr10:120811100-120813500	ENSG00000120008.16	WDR11
chr10:123778100-123780500	ENSG00000121898.13	CPXM2
chr11:6284200-6287200	ENSG00000110148.10	CCKBR
chr11:15940200-15941700	ENSG00000110693.19	SOX6
chr11:60957900-60962500	ENSG00000110446.12	SLC15A3
chr11:67731100-67732900	ENSG00000132746.15	ALDH3B2
chr11:67735200-67739600	ENSG00000132746.15	ALDH3B2
chr11:116275000-116277300	ENSG00000137656.12	BUD13
chr12:10630200-10631700	ENSG00000060140.9	STYK1
chr13:28547600-28550600	ENSG00000102755.12	FLT1
chr13:77973100-77977600	ENSG00000136160.17	EDNRB
chr15:76271900-76273600	ENSG00000140374.16	ETFA
chr16:1287600-1289600	ENSG00000103275.21	UBE2I
chr16:4774800-4778200	ENSG00000103199.14	ZNF500
chr16:54151000-54154000	ENSG00000177508.12	IRX3
chr18:5638700-5641300	ENSG00000082397.18	EPB41L3
chr18:58504700-58509600	ENSG00000198796.7	ALPK2
chr2:46191400-46192600	ENSG00000116016.14	EPAS1
chr2:98052900-98056200	ENSG00000168658.19	VWA3B
chr2:112931300-112933800	ENSG00000125571.10	IL37
chr2:236621000-236623100	ENSG00000144476.6	ACKR3
chr21:41220900-41225000	ENSG00000182240.16	BACE2
chr22:36890600-36893700	ENSG00000100368.14	CSF2RB
chr3:55247500-55251100	ENSG00000114251.15	WNT5A
chr3:56567600-56571800	ENSG00000180376.17	CCDC66
chr4:121720000-121723200	ENSG00000164111.15	ANXA5
chr4:148653900-148655300	ENSG00000151623.15	NR3C2
chr4:172900600-172902500	ENSG00000174473.16	GALNTL6
chr5:128949200-128953200	ENSG00000113396.13	SLC27A6
chr5:150075200-150078000	ENSG00000182578.14	CSF1R
chr5:151277400-151281900	ENSG00000196743.9	GM2A
chr6:25206700-25208200	ENSG00000079691.18	CARMIL1
chr6:45380700-45384100	ENSG00000196284.17	SUPT3H
chr6:73870600-73872000	ENSG00000156535.15	CD109
chr6:89574300-89577100	ENSG00000135299.17	ANKRD6
chr7:41409600-41413800	ENSG00000122641.11	INHBA
chr7:54925500-54927300	ENSG00000146648.20	EGFR
chr7:124789900-124792200	ENSG00000170775.3	GPR37
chr7:155261100-155264000	ENSG00000186480.13	INSIG1
chr8:19159900-19162100	ENSG00000156011.17	PSD3
chr8:52126600-52129000	ENSG00000147488.11	ST18
chr8:107836700-107839500	ENSG00000147655.12	RSPO2
chr9:783500-788000	ENSG00000107104.20	KANK1
chr9:79549900-79553100	ENSG00000106829.20	TLE4
chr9:81384100-81385700	ENSG00000196781.16	TLE1
chr9:88003300-88005500	ENSG00000156345.18	CDK20
chr9:89823400-89825400	ENSG00000130222.11	GADD45G
chr9:89865600-89867600	ENSG00000130222.11	GADD45G
chr9:109530900-109534600	ENSG00000157654.19	PALM2AKAP2
chr9:116047800-116051400	ENSG00000182752.10	PAPPA
chr9:123944000-123948700	ENSG00000119522.16	DENND1A
chrX:20712600-20715900	ENSG00000177189.14	RPS6KA3
chrX:37319400-37321000	ENSG00000130962.18	PRRG1
chrX:52367700-52371300	ENSG00000155622.7	XAGE2
chrX:136345000-136349500	ENSG00000156920.11	ADGRG4
chr1:55912600-55915000	ENSG00000162407.9	PLPP3
chr1:169498200-169499700	ENSG00000117479.15	SLC19A2
chr1:175262900-175265500	ENSG00000235750.10	KIAA0040
chr10:8294800-8296200	ENSG00000107485.18	GATA3
chr10:61038400-61040600	ENSG00000072422.17	RHOBTB1
chr10:126429100-126431300	ENSG00000154493.20	C10orf90
chr11:108602400-108604300	ENSG00000110723.12	EXPH5
chr12:92620200-92621900	ENSG00000187510.11	PLEKHG7
chr12:119162700-119164600	ENSG00000152137.8	HSPB8
chr12:119169400-119170500	ENSG00000152137.8	HSPB8
chr15:100868400-100870200	ENSG00000184254.17	ALDH1A3
chr16:24518200-24519600	ENSG00000122257.20	RBBP6
chr16:30099500-30101200	ENSG00000090238.12	YPEL3
chr17:14594200-14595300	ENSG00000125430.9	HS3ST3B1
chr17:49882900-49884800	ENSG00000176358.15	TAC4
chr17:78956400-78957700	ENSG00000108679.13	LGALS3BP
chr19:43026600-43028200	ENSG00000243130.8	PSG11
chr2:46287500-46289500	ENSG00000116016.14	EPAS1
chr2:48041900-48043600	ENSG00000138081.22	FBXO11
chr2:70025100-70026400	ENSG00000169564.7	PCBP1
chr2:101413100-101414200	ENSG00000175874.10	CREG2
chr2:174017700-174020200	ENSG00000172845.18	SP3
chr20:12995500-12997700	ENSG00000172296.13	SPTLC3
chr20:40440100-40441200	ENSG00000204103.4	MAFB
chr21:39739400-39740600	ENSG00000183067.5	IGSF5
chr3:16783300-16784700	ENSG00000154822.18	PLCL2
chr3:87000100-87002000	ENSG00000206538.9	VGLL3
chr3:189159300-189160600	ENSG00000188001.10	TPRG1
chr3:194849600-194850900	ENSG00000185112.6	FAM43A
chr4:8551000-8553100	ENSG00000155269.12	GPR78
chr4:175450700-175452700	ENSG00000150625.16	GPM6A
chr5:72656300-72658100	ENSG00000178175.12	ZNF366
chr5:94041800-94044800	ENSG00000113391.19	FAM172A
chr5:94038900-94040000	ENSG00000113391.19	FAM172A
chr6:1962500-1964100	ENSG00000112699.11	GMDS
chr6:15923200-15924400	ENSG00000007944.15	MYLIP
chr6:129544300-129546500	ENSG00000146376.11	ARHGAP18
chr6:157720000-157721200	ENSG00000130340.17	SNX9
chr7:7797200-7798600	ENSG00000106399.11	RPA3
chr7:152579200-152580500	ENSG00000196584.3	XRCC2
chr8:89805900-89807100	ENSG00000104312.8	RIPK2
chr8:89802200-89803800	ENSG00000104312.8	RIPK2
chr8:133630800-133632700	ENSG00000008513.16	ST3GAL1
chr9:76310500-76311900	ENSG00000099139.14	PCSK5
chrX:9862500-9864900	ENSG00000146950.13	SHROOM2
chr1:10036900-10038100	ENSG00000130939.20	UBE4B
chr1:155294500-155296000	ENSG00000143627.19	PKLR
chr12:27347500-27349100	ENSG00000029153.14	ARNTL2
chr15:43541500-43543500	ENSG00000166963.13	MAP1A
chr15:47803000-47805200	ENSG00000137872.17	SEMA6D
chr19:43819800-43821100	ENSG00000159871.15	LYPD5
chr2:25504900-25506600	ENSG00000138101.19	DTNB
chr2:170586600-170588000	ENSG00000204335.4	SP5
chr3:11242800-11244500	ENSG00000196639.7	HRH1
chr3:71961600-71963600	ENSG00000163421.9	PROK2
chr4:88853500-88854700	ENSG00000138640.15	FAM13A
chr5:39095300-39096600	ENSG00000164327.13	RICTOR
chr7:93028900-93030300	ENSG00000205413.8	SAMD9
chr9:100244900-100246300	ENSG00000136891.14	TEX10
chr1:40011500-40013000	ENSG00000131236.18	CAP1
chr11:59562200-59563300	ENSG00000172742.6	OR4D9
chr13:49080200-49081500	ENSG00000102531.16	FNDC3A
chr14:23138800-23140000	ENSG00000092068.20	SLC7A8
chr17:47968100-47969600	ENSG00000108465.15	CDK5RAP3
chr17:80109000-80110200	ENSG00000171298.13	GAA
chr2:9892700-9894100	ENSG00000115750.17	TAF1B
chr20:62657000-62658100	ENSG00000101187.16	SLCO4A1
chr22:35898300-35899400	ENSG00000100320.23	RBFOX2
chr6:10457500-10458700	ENSG00000111846.19	GCNT2
chr6:21391500-21393000	ENSG00000124766.7	SOX4
chr6:137826500-137827600	ENSG00000118503.15	TNFAIP3
chr7:44474200-44475300	ENSG00000015676.18	NUDCD3
chr7:74130200-74131400	ENSG00000106683.15	LIMK1
chr14:20503600-20505600	ENSG00000182545.6	RNASE10
chr21:5063800-5065000	ENSG00000277117.5	CH507-9B2.1
chr1:20270200-20273300	ENSG00000158816.16	VWA5B1
chr1:53331400-53332800	ENSG00000157193.18	LRP8
chr1:246085000-246086400	ENSG00000185420.19	SMYD3
chr11:107882000-107884100	ENSG00000110660.15	SLC35F2
chr12:67060200-67063200	ENSG00000155974.13	GRIP1
chr14:73544100-73546100	ENSG00000184227.8	ACOT1
chr15:40487400-40491000	ENSG00000169105.8	CHST14
chr16:80638000-80642600	ENSG00000168589.15	DYNLRB2
chr18:8415700-8417200	ENSG00000173482.17	PTPRM
chr19:23512900-23516000	ENSG00000167232.14	ZNF91
chr2:231024000-231030900	ENSG00000204128.6	C2orf72
chr22:44723500-44725100	ENSG00000248405.10	PRR5-ARHGAP8
chr4:79695400-79697100	ENSG00000196475.6	GK2
chr5:138067000-138069400	ENSG00000061492.12	WNT8A
chr6:113426400-113431600	ENSG00000277443.3	MARCKS
chr7:26660000-26663400	ENSG00000005020.13	SKAP2
chr8:116911600-116913900	ENSG00000205002.4	AARD
chr9:84257700-84259500	ENSG00000197506.8	SLC28A3
chr9:107826000-107828700	ENSG00000136826.15	KLF4
chr9:137002800-137005300	ENSG00000107331.17	ABCA2
chr10:80438800-80441400	ENSG00000108219.15	TSPAN14
chr14:75607700-75609000	ENSG00000119686.10	FLVCR2
chr14:92783800-92785100	ENSG00000066455.13	GOLGA5
chr15:65875600-65876800	ENSG00000103769.10	RAB11A
chr16:48394700-48396400	ENSG00000196470.12	SIAH1
chr19:16817000-16819400	ENSG00000127511.10	SIN3B
chr3:186174100-186175700	ENSG00000244405.8	ETV5
chr3:196133400-196134900	ENSG00000072274.13	TFRC
chr6:53156900-53158100	ENSG00000137270.11	GCM1
chr6:53471400-53472900	ENSG00000001084.13	GCLC
chr7:152582500-152583900	ENSG00000196584.3	XRCC2
chr12:92252200-92253900	ENSG00000133639.6	BTG1
chr3:183060800-183062500	ENSG00000078070.13	MCCC1
chr9:86672000-86674000	ENSG00000180447.7	GAS1
chr1:119968600-119970800	ENSG00000134249.7	ADAM30
chr15:48587900-48589200	ENSG00000166147.15	FBN1
chr9:94947800-94948900	ENSG00000148120.18	AOPEP
chr19:42979700-42982700	ENSG00000221878.13	PSG7
chr7:19000900-19003000	ENSG00000122691.13	TWIST1
chr14:105751900-105755600	ENSG00000184986.11	TMEM121
chr1:224269700-224271100	ENSG00000143748.18	NVL
chr21:33735700-33737700	ENSG00000205726.15	ITSN1
chr2:218302500-218304400	ENSG00000135926.15	TMBIM1
chr10:119771900-119774400	ENSG00000198825.15	INPP5F
chr17:15864600-15865700	ENSG00000170425.4	ADORA2B
chr18:1916300-1918500	ENSG00000101574.15	METTL4
chr2:90266600-90268100	ENSG00000153574.9	RPIA
chr4:133273100-133274300	ENSG00000138650.9	PCDH10
chr6:6904100-6905900	ENSG00000124782.20	RREB1
chr7:102159600-102160700	ENSG00000257923.12	CUX1
chr1:161159800-161160900	ENSG00000143258.16	USP21
chr1:204423500-204424600	ENSG00000158615.9	PPP1R15B
chr12:8658200-8659300	ENSG00000197614.11	MFAP5
chr12:123149600-123150700	ENSG00000090975.14	PITPNM2
chr3:14366000-14367700	ENSG00000131389.18	SLC6A6
chr1:83826400-83828700	ENSG00000137941.17	TTLL7
chr11:15756400-15758300	ENSG00000110693.19	SOX6
chr13:44064100-44066400	ENSG00000139656.7	SMIM2
chr16:58224100-58227100	ENSG00000103021.9	CCDC113
chr16:72575200-72578700	ENSG00000118557.16	PMFBP1
chr18:22064700-22066900	ENSG00000141448.11	GATA6
chr2:28551400-28553900	ENSG00000163803.13	PLB1
chr2:70052200-70054300	ENSG00000169564.7	PCBP1
chr2:200294700-200297000	ENSG00000196141.14	SPATS2L
chr2:224329800-224333800	ENSG00000124019.10	FAM124B
chr20:40449500-40453200	ENSG00000204103.4	MAFB
chr22:21020500-21023800	ENSG00000099957.16	P2RX6
chr3:5886400-5889200	ENSG00000134109.11	EDEM1
chr3:105920600-105924100	ENSG00000114423.23	CBLB
chr3:149687500-149690000	ENSG00000018408.15	WWTR1
chr6:109915800-109919100	ENSG00000146360.9	GPR6
chr6:143083600-143086100	ENSG00000146416.19	AIG1
chr7:83956600-83958100	ENSG00000075213.11	SEMA3A
chr9:116042000-116044400	ENSG00000182752.10	PAPPA
chr1:202833000-202834300	ENSG00000117139.18	KDM5B
chr1:228168200-228169900	ENSG00000181873.13	IBA57
chr12:106362600-106365100	ENSG00000013503.10	POLR3B
chr13:98948000-98949300	ENSG00000088387.20	DOCK9
chr14:94028500-94029700	ENSG00000089723.10	OTUB2
chr16:17507900-17509000	ENSG00000103489.12	XYLT1
chr16:48520100-48522100	ENSG00000102921.8	N4BP1
chr19:35180300-35181500	ENSG00000089327.15	FXYD5
chr2:151930100-151932200	ENSG00000182389.20	CACNB4
chr2:211923200-211924800	ENSG00000178568.15	ERBB4
chr3:55002500-55004400	ENSG00000144771.8	LRTM1
chr3:63793300-63795300	ENSG00000163632.14	C3orf49
chr5:34768700-34769900	ENSG00000205838.14	TTC23L
chr6:14537300-14538500	ENSG00000112149.10	CD83
chr7:28676000-28678300	ENSG00000146592.17	CREB5
chr7:37552400-37553600	ENSG00000155849.16	ELMO1
chr9:88345700-88347900	ENSG00000106723.17	SPIN1
chr9:89765400-89766800	ENSG00000130222.11	GADD45G
chr1:60876700-60878500	ENSG00000162599.17	NFIA
chr1:161370800-161373300	ENSG00000188931.4	CFAP126
chr1:171470400-171472500	ENSG00000117523.17	PRRC2C
chr11:34005600-34008700	ENSG00000135387.21	CAPRIN1
chr11:67743000-67745100	ENSG00000132746.15	ALDH3B2
chr12:5943800-5946700	ENSG00000047617.16	ANO2
chr13:41407600-41412200	ENSG00000102760.13	RGCC
chr17:40778700-40780100	ENSG00000171446.7	KRT27
chr17:68337400-68339300	ENSG00000141337.13	ARSG
chr2:32333400-32335800	ENSG00000115760.14	BIRC6
chr21:41278900-41281300	ENSG00000183844.17	FAM3B
chr4:185857400-185859800	ENSG00000154556.18	SORBS2
chr6:12785000-12786700	ENSG00000112137.18	PHACTR1
chr7:12622600-12624000	ENSG00000006747.15	SCIN
chr9:86202200-86204500	ENSG00000187753.13	C9orf153
chr9:93415800-93417500	ENSG00000188938.17	FAM120AOS
chr1:26010300-26011700	ENSG00000158008.10	EXTL1
chr1:32913800-32916200	ENSG00000121900.19	TMEM54
chr17:42538000-42540300	ENSG00000108784.10	NAGLU
chr19:6204600-6206300	ENSG00000087903.13	RFX2
chr19:15141000-15142600	ENSG00000105135.16	ILVBL
chr19:15144900-15146900	ENSG00000074181.9	NOTCH3
chr2:71047100-71048400	ENSG00000124357.13	NAGK
chr2:75550900-75553100	ENSG00000115363.14	EVA1A
chr20:37067700-37069100	ENSG00000080839.12	RBL1
chr22:36484600-36485800	ENSG00000100348.10	TXN2
chr6:113444100-113446000	ENSG00000277443.3	MARCKS
chr6:132787700-132789000	ENSG00000146409.12	SLC18B1
chr2:16250400-16252400	ENSG00000134323.12	MYCN
chr15:96118500-96120700	ENSG00000185551.15	NR2F2
chr5:142552500-142554100	ENSG00000113578.18	FGF1
chr4:89736300-89739500	ENSG00000145335.17	SNCA
chr2:215103200-215104400	ENSG00000144452.15	ABCA12
chr4:80080600-80082200	ENSG00000163297.18	ANTXR2
chr5:151558500-151560200	ENSG00000086570.13	FAT2
chr3:138325400-138326700	ENSG00000181322.15	NME9
chr1:36490600-36493100	ENSG00000119535.18	CSF3R
chr11:19267600-19269900	ENSG00000129173.13	E2F8
chr11:78552600-78554600	ENSG00000137513.10	NARS2
chr11:129684500-129686300	ENSG00000151715.8	TMEM45B
chr12:64815900-64818400	ENSG00000111490.15	TBC1D30
chr14:21295500-21299400	ENSG00000092200.13	RPGRIP1
chr15:50393400-50395900	ENSG00000138592.14	USP8
chr15:76914100-76917200	ENSG00000140386.13	SCAPER
chr17:18082900-18085700	ENSG00000108591.10	DRG2
chr17:59282600-59287000	ENSG00000175155.11	YPEL2
chr19:52758500-52761800	ENSG00000213020.10	ZNF611
chr2:59149400-59152800	ENSG00000115392.12	FANCL
chr2:99315600-99318000	ENSG00000144214.10	LYG1
chr2:135153000-135155400	ENSG00000115839.18	RAB3GAP1
chr2:205662500-205667700	ENSG00000118257.17	NRP2
chr2:227648600-227651400	ENSG00000284667.1	SCYGR5
chr2:231564200-231566600	ENSG00000177673.4	TEX44
chr20:29752300-29754000	ENSG00000215547.1	DEFB115
chr3:16676300-16678100	ENSG00000092345.14	DAZL
chr3:126822400-126825700	ENSG00000159685.11	CHCHD6
chr3:172011700-172014000	ENSG00000075420.13	FNDC3B
chr4:84547400-84548600	ENSG00000163624.6	CDS1
chr4:119396400-119398300	ENSG00000145384.4	FABP2
chr5:96916000-96917300	ENSG00000164308.17	ERAP2
chr5:108621400-108625000	ENSG00000151422.13	FER
chr5:132588100-132591300	ENSG00000113522.14	RAD50
chr5:149105600-149108300	ENSG00000173210.20	ABLIM3
chr6:109883500-109885800	ENSG00000146360.9	GPR6
chr8:8926200-8928200	ENSG00000147324.11	MFHAS1
chr8:98828800-98831600	ENSG00000104375.17	STK3
chr1:235994900-235996500	ENSG00000116962.15	NID1
chr10:8302400-8305100	ENSG00000107485.18	GATA3
chr11:96084100-96085300	ENSG00000184384.14	MAML2
chr11:100640300-100642000	ENSG00000165895.19	ARHGAP42
chr16:48400000-48401800	ENSG00000196470.12	SIAH1
chr16:75212700-75214200	ENSG00000168925.12	CTRB1
chr17:76601700-76603400	ENSG00000070731.11	ST6GALNAC2
chr19:4236400-4237600	ENSG00000105246.6	EBI3
chr2:206120300-206124100	ENSG00000114933.16	INO80D
chr22:44689300-44690700	ENSG00000186654.21	PRR5
chr3:16781900-16783100	ENSG00000154822.18	PLCL2
chr4:128316700-128318700	ENSG00000164040.18	PGRMC2
chr4:186075200-186076500	ENSG00000164342.13	TLR3
chr5:43183600-43185200	ENSG00000177453.7	NIM1K
chr5:62296400-62297800	ENSG00000068796.19	KIF2A
chr5:142240800-142242400	ENSG00000187678.10	SPRY4
chr6:139944400-139945700	ENSG00000164442.10	CITED2
chr7:66622400-66624300	ENSG00000243335.10	KCTD7
chr7:74165600-74167400	ENSG00000106682.16	EIF4H
chr9:89614100-89616200	ENSG00000130222.11	GADD45G
chr9:107428100-107430200	ENSG00000136826.15	KLF4
chr9:110597900-110599800	ENSG00000165124.18	SVEP1
chr12:52940100-52941200	ENSG00000111057.11	KRT18
chr11:86181300-86182500	ENSG00000074266.22	EED
chr1:147804900-147808000	ENSG00000265107.3	GJA5
chr2:183478100-183480000	ENSG00000163002.13	NUP35
chr11:78442200-78443500	ENSG00000137513.10	NARS2
chr11:61918800-61919900	ENSG00000167994.13	RAB3IL1
chr13:73133800-73135600	ENSG00000102554.14	KLF5
chr3:42812100-42814100	ENSG00000144648.16	ACKR2
chr6:37169600-37170700	ENSG00000137193.14	PIM1
chr1:220430600-220432800	ENSG00000116141.17	MARK1
chr6:157697500-157704200	ENSG00000130340.17	SNX9
chr7:149671600-149676400	ENSG00000133619.17	KRBA1
chr1:24543000-24544800	ENSG00000184454.7	NCMAP
chr16:87797200-87799000	ENSG00000104731.14	KLHDC4
chr7:6275500-6276700	ENSG00000008256.16	CYTH3
chr8:29662000-29663500	ENSG00000120875.9	DUSP4
chr5:34530200-34531600	ENSG00000039560.14	RAI14
chr6:34447800-34450400	ENSG00000124507.11	PACSIN1
chr7:7302800-7307100	ENSG00000215018.10	COL28A1
chr18:7917800-7919600	ENSG00000173482.17	PTPRM
