enhancer_element	closest_gene_id	closest_gene_name
chr3:39528800-39533200	ENSG00000168314.18	MOBP
chr6:38226100-38228600	ENSG00000156639.12	ZFAND3
chr6:127868300-127871600	ENSG00000172673.11	THEMIS
chr7:154779700-154784400	ENSG00000157212.19	PAXIP1
chr1:44509600-44511400	ENSG00000187147.18	RNF220
chr1:205040800-205042600	ENSG00000184144.12	CNTN2
chr10:1194000-1196300	ENSG00000185736.16	ADARB2
chr10:86360300-86361700	ENSG00000182771.19	GRID1
chr10:126674200-126675700	ENSG00000154493.20	C10orf90
chr11:45903400-45904600	ENSG00000234776.5	C11orf94
chr11:117673400-117675600	ENSG00000177103.15	DSCAML1
chr11:117764500-117765700	ENSG00000177103.15	DSCAML1
chr11:119936200-119938500	ENSG00000137699.17	TRIM29
chr11:131533700-131534900	ENSG00000182667.15	NTM
chr11:131618700-131620900	ENSG00000182667.15	NTM
chr12:98874100-98876400	ENSG00000185046.19	ANKS1B
chr14:73172000-73173100	ENSG00000080815.19	PSEN1
chr15:85104400-85106300	ENSG00000073417.15	PDE8A
chr19:55428400-55429800	ENSG00000187902.13	SHISA7
chr2:101343800-101344900	ENSG00000163162.9	RNF149
chr22:48923000-48924900	ENSG00000219438.9	TAFA5
chr3:183815800-183817200	ENSG00000180834.8	MAP6D1
chr4:654000-656300	ENSG00000133256.13	PDE6B
chr6:134442800-134444300	ENSG00000118515.12	SGK1
chr7:35784400-35787800	ENSG00000122545.20	SEPTIN7
chr9:132210900-132212400	ENSG00000196358.11	NTNG2
chr1:31810100-31812300	ENSG00000134668.12	SPOCD1
chr2:224194600-224197200	ENSG00000135919.14	SERPINE2
chr5:68713500-68716300	ENSG00000145740.19	SLC30A5
chr14:101077000-101078200	ENSG00000254656.3	RTL1
chr3:156288200-156292200	ENSG00000169282.18	KCNAB1
chr4:82773300-82774700	ENSG00000145284.12	SCD5
chr1:210619300-210623100	ENSG00000143473.13	KCNH1
chr11:120077300-120082600	ENSG00000137699.17	TRIM29
chr19:30234900-30237500	ENSG00000198597.9	ZNF536
chr12:1655200-1656400	ENSG00000111186.13	WNT5B
chr3:10461800-10463100	ENSG00000157087.20	ATP2B2
chr5:176620100-176622400	ENSG00000074317.11	SNCB
chr10:62376800-62379000	ENSG00000138311.18	ZNF365
chr10:94364400-94366500	ENSG00000173145.11	NOC3L
chr5:124591700-124593900	ENSG00000168916.16	ZNF608
chr5:139735000-139736800	ENSG00000171604.12	CXXC5
chr10:64633800-64639100	ENSG00000165476.14	REEP3
chr12:64226900-64231700	ENSG00000174206.13	C12orf66
chr14:32089500-32092400	ENSG00000100852.13	ARHGAP5
chr16:61861300-61864000	ENSG00000150394.14	CDH8
chr2:15074100-15076900	ENSG00000151779.13	NBAS
chr4:35462900-35466200	ENSG00000047365.12	ARAP2
chr5:127439300-127443300	ENSG00000164244.21	PRRC1
chr5:146777700-146780900	ENSG00000156475.19	PPP2R2B
chr7:92339200-92341100	ENSG00000001629.10	ANKIB1
chr9:8599000-8603100	ENSG00000153707.18	PTPRD
chr14:50512200-50513400	ENSG00000198513.14	ATL1
chr15:29045300-29047200	ENSG00000034053.15	APBA2
chr16:19535800-19537300	ENSG00000103540.16	CCP110
chr20:11923200-11928400	ENSG00000132640.15	BTBD3
chr6:136470600-136472500	ENSG00000135525.19	MAP7
chr7:86654300-86655500	ENSG00000198822.11	GRM3
chr9:8842500-8844300	ENSG00000153707.18	PTPRD
chr9:19643900-19647200	ENSG00000155886.11	SLC24A2
chr9:19785200-19786800	ENSG00000155886.11	SLC24A2
chr5:11522300-11523800	ENSG00000169862.19	CTNND2
chr4:48796200-48798100	ENSG00000109180.15	OCIAD1
chr15:83560900-83567500	ENSG00000156218.13	ADAMTSL3
chr21:24111800-24118200	ENSG00000154719.14	MRPL39
chr4:36163800-36166400	ENSG00000047365.12	ARAP2
chr4:95438100-95442200	ENSG00000182168.15	UNC5C
chr5:103893100-103895700	ENSG00000112874.10	NUDT12
chr6:39652000-39654700	ENSG00000164627.18	KIF6
chr6:97057700-97062600	ENSG00000186231.17	KLHL32
chr8:65559800-65563100	ENSG00000104442.10	ARMC1
chr13:25193400-25195000	ENSG00000165566.13	AMER2
chr13:25189000-25190500	ENSG00000165566.13	AMER2
chr15:83509000-83510100	ENSG00000140600.17	SH3GL3
chr18:32442800-32444400	ENSG00000141441.16	GAREM1
chr19:30046800-30047900	ENSG00000105176.18	URI1
chr4:114631000-114632200	ENSG00000174607.11	UGT8
chr9:19623300-19624700	ENSG00000155886.11	SLC24A2
chr9:37980500-37982200	ENSG00000122696.14	SLC25A51
chr5:1860000-1862000	ENSG00000113430.10	IRX4
chr5:16553600-16555700	ENSG00000154153.15	RETREG1
chr10:59279400-59280600	ENSG00000148541.13	FAM13C
chr1:44658500-44660000	ENSG00000126106.14	TMEM53
chr5:176863500-176864900	ENSG00000160883.11	HK3
chr19:34344900-34347100	ENSG00000105220.17	GPI
chr10:60526000-60527200	ENSG00000151150.22	ANK3
chr6:136344000-136346800	ENSG00000029363.17	BCLAF1
chr2:161623600-161626000	ENSG00000144290.17	SLC4A10
chr10:97180700-97184100	ENSG00000187122.17	SLIT1
chr8:3281500-3285400	ENSG00000183117.19	CSMD1
chr2:104444300-104445500	ENSG00000198914.5	POU3F3
chr10:124829300-124831800	ENSG00000165660.8	ABRAXAS2
chr10:132064000-132065100	ENSG00000188385.12	JAKMIP3
chr16:11990900-11992600	ENSG00000048471.14	SNX29
chr12:70515600-70518000	ENSG00000127329.16	PTPRB
chr10:86579600-86581300	ENSG00000062650.20	WAPL
chr16:3679000-3681400	ENSG00000126602.11	TRAP1
chr16:17798400-17800900	ENSG00000103489.12	XYLT1
chr7:51141400-51142600	ENSG00000106078.19	COBL
chr2:97007400-97009000	ENSG00000168754.15	FAM178B
chr12:127819400-127820900	ENSG00000181234.10	TMEM132C
chr3:133763300-133765100	ENSG00000091513.16	TF
chr16:4988900-4991000	ENSG00000118898.16	PPL
chr7:32077400-32078700	ENSG00000154678.18	PDE1C
chr1:33153900-33155000	ENSG00000116525.14	TRIM62
chr4:153176100-153178700	ENSG00000109654.16	TRIM2
chr20:59974300-59978200	ENSG00000124215.17	CDH26
chr11:120013200-120014400	ENSG00000137699.17	TRIM29
chrX:28898600-28901900	ENSG00000169306.10	IL1RAPL1
chr13:45296900-45298100	ENSG00000133112.17	TPT1
chr7:112113700-112115600	ENSG00000128512.23	DOCK4
chr1:43323600-43325200	ENSG00000117400.18	MPL
chr5:147047700-147050300	ENSG00000156475.19	PPP2R2B
chr11:117124500-117128700	ENSG00000168092.14	PAFAH1B2
chr17:45848400-45850000	ENSG00000185294.7	SPPL2C
chr3:39511800-39516200	ENSG00000168314.18	MOBP
chr1:175866900-175868600	ENSG00000116147.17	TNR
chr1:204949900-204951100	ENSG00000163531.17	NFASC
chr11:119982600-119983800	ENSG00000137699.17	TRIM29
chr12:45994100-45995500	ENSG00000139218.18	SCAF11
chr15:80452900-80454000	ENSG00000172379.21	ARNT2
chr16:56320800-56322700	ENSG00000087258.16	GNAO1
chr20:36218600-36220100	ENSG00000088367.23	EPB41L1
chr20:59631400-59632800	ENSG00000087495.17	PHACTR3
chr3:160458600-160461700	ENSG00000213186.8	TRIM59
chr5:161544800-161546600	ENSG00000145864.14	GABRB2
chr1:62793900-62795300	ENSG00000125703.15	ATG4C
chr17:8662700-8663800	ENSG00000133026.13	MYH10
chrX:28756100-28758800	ENSG00000169306.10	IL1RAPL1
chr1:167524300-167525400	ENSG00000198821.11	CD247
chr3:54196400-54198800	ENSG00000157445.15	CACNA2D3
chr18:50643100-50644900	ENSG00000141639.12	MAPK4
chr16:74758400-74761600	ENSG00000103089.9	FA2H
chr3:117252000-117254100	ENSG00000185565.12	LSAMP
chr9:744000-745100	ENSG00000107104.20	KANK1
chr14:58822900-58825000	ENSG00000165617.15	DACT1
chr8:41483600-41486700	ENSG00000147533.17	GOLGA7
chr17:15266300-15267400	ENSG00000109099.16	PMP22
chr1:221596900-221600700	ENSG00000143507.18	DUSP10
chr15:31852200-31856400	ENSG00000169918.10	OTUD7A
chr16:75974300-75981100	ENSG00000283755.2	CPHXL
chr2:96938900-96942100	ENSG00000168754.15	FAM178B
chr5:77162300-77165000	ENSG00000113231.14	PDE8B
chr9:114438000-114444700	ENSG00000095397.16	WHRN
chr10:86349600-86351500	ENSG00000182771.19	GRID1
chr14:65274900-65276000	ENSG00000033170.17	FUT8
chr2:214330100-214331500	ENSG00000174453.10	VWC2L
chr4:82793800-82795200	ENSG00000145284.12	SCD5
chr5:38677100-38679300	ENSG00000113594.10	LIFR
chr22:39545900-39548800	ENSG00000187051.9	RPS19BP1
chr6:166797800-166801000	ENSG00000071242.12	RPS6KA2
chr4:167113200-167114800	ENSG00000196104.11	SPOCK3
chr10:97057800-97061100	ENSG00000187122.17	SLIT1
chr11:9254700-9257600	ENSG00000184014.9	DENND5A
chr20:3194400-3198300	ENSG00000198171.13	DDRGK1
chr1:6081100-6082300	ENSG00000069424.15	KCNAB2
chr12:62924100-62926100	ENSG00000111110.12	PPM1H
chr6:136359700-136362000	ENSG00000029363.17	BCLAF1
chr4:158217400-158218500	ENSG00000164124.11	TMEM144
chrX:152849200-152851400	ENSG00000147383.11	NSDHL
chr1:33924600-33926900	ENSG00000176256.11	HMGB4
chr3:42660500-42661700	ENSG00000114853.15	ZBTB47
chr3:10333700-10335100	ENSG00000157087.20	ATP2B2
chr1:77353100-77355600	ENSG00000154027.19	AK5
chr19:48112700-48114000	ENSG00000105499.14	PLA2G4C
chr1:33072300-33076900	ENSG00000142920.17	AZIN2
chr17:3498800-3500400	ENSG00000141255.13	SPATA22
chr17:17255900-17261000	ENSG00000141030.13	COPS3
chr2:22853500-22856500	ENSG00000119771.15	KLHL29
chr2:24218600-24222100	ENSG00000198399.15	ITSN2
chr2:55706500-55709500	ENSG00000138035.15	PNPT1
chr3:19200700-19204700	ENSG00000183960.9	KCNH8
chr3:69966400-69969600	ENSG00000187098.17	MITF
chr3:107043700-107048000	ENSG00000138483.3	CCDC54
chr3:107075000-107078400	ENSG00000138483.3	CCDC54
chr8:111025800-111028600	ENSG00000164794.9	KCNV1
chr8:125039000-125043600	ENSG00000104549.12	SQLE
chr1:11646600-11647900	ENSG00000132879.14	FBXO44
chr1:36188400-36191000	ENSG00000116871.16	MAP7D1
chr1:230342800-230344600	ENSG00000177614.11	PGBD5
chr10:116970800-116972100	ENSG00000187164.20	SHTN1
chr10:126632100-126634000	ENSG00000154493.20	C10orf90
chr10:126666700-126667900	ENSG00000154493.20	C10orf90
chr12:98879900-98883300	ENSG00000185046.19	ANKS1B
chr13:52169400-52170600	ENSG00000136098.17	NEK3
chr15:31813100-31814900	ENSG00000169918.10	OTUD7A
chr15:45484900-45486700	ENSG00000104154.7	SLC30A4
chr15:68678900-68680300	ENSG00000103647.13	CORO2B
chr16:67128200-67129500	ENSG00000125149.12	C16orf70
chr19:30579700-30582500	ENSG00000198597.9	ZNF536
chr2:241416800-241419000	ENSG00000006607.14	FARP2
chr22:38004800-38006900	ENSG00000100146.18	SOX10
chr3:69944500-69945900	ENSG00000187098.17	MITF
chr3:183806200-183808400	ENSG00000180834.8	MAP6D1
chr3:197325700-197328900	ENSG00000075711.21	DLG1
chr4:153087500-153088600	ENSG00000109654.16	TRIM2
chr4:170021400-170023100	ENSG00000198948.12	MFAP3L
chr5:77896900-77898100	ENSG00000171530.15	TBCA
chr5:132796400-132798500	ENSG00000164402.14	SEPTIN8
chr6:134563500-134564800	ENSG00000118515.12	SGK1
chr8:97350900-97352300	ENSG00000180543.5	TSPYL5
chr9:128375100-128377600	ENSG00000167118.11	URM1
chr17:39567800-39569200	ENSG00000171532.5	NEUROD2
chr16:9941600-9945100	ENSG00000183454.18	GRIN2A
chr3:45999700-46001900	ENSG00000163820.15	FYCO1
chr6:116136400-116138000	ENSG00000123500.10	COL10A1
chr7:269900-273100	ENSG00000248767.2	FOXL3
chr7:151146000-151147600	ENSG00000133612.19	AGAP3
chr19:45975600-45977400	ENSG00000104967.8	NOVA2
chr1:181484000-181486600	ENSG00000198216.12	CACNA1E
chr22:41241200-41242800	ENSG00000100399.16	CHADL
chr10:98366400-98368300	ENSG00000119943.13	PYROXD2
chr13:80894500-80895900	ENSG00000136158.12	SPRY2
chr9:89094500-89097300	ENSG00000148082.10	SHC3
chr20:49432400-49434100	ENSG00000158445.10	KCNB1
chr11:117493700-117499900	ENSG00000110274.16	CEP164
chr12:128379300-128382300	ENSG00000181234.10	TMEM132C
chr13:83149600-83151500	ENSG00000178235.8	SLITRK1
chr16:9973900-9979900	ENSG00000183454.18	GRIN2A
chr3:10967100-10972400	ENSG00000157103.12	SLC6A1
chr8:3395400-3398300	ENSG00000183117.19	CSMD1
chr10:96356100-96357800	ENSG00000197430.11	OPALIN
chr12:98863700-98865300	ENSG00000185046.19	ANKS1B
chr20:59626300-59627400	ENSG00000087495.17	PHACTR3
chr4:6466200-6468300	ENSG00000074211.14	PPP2R2C
chr7:86652400-86653600	ENSG00000198822.11	GRM3
chr7:86657700-86660500	ENSG00000198822.11	GRM3
chr8:90840800-90842300	ENSG00000123119.12	NECAB1
chr10:73541100-73542500	ENSG00000166348.19	USP54
chr1:4669800-4671000	ENSG00000196581.11	AJAP1
chr1:234275400-234278000	ENSG00000183780.13	SLC35F3
chr11:84264400-84271000	ENSG00000150672.18	DLG2
chr3:144661800-144665400	ENSG00000181744.9	DIPK2A
chr4:167167200-167169900	ENSG00000196104.11	SPOCK3
chr5:72609400-72611900	ENSG00000178175.12	ZNF366
chr7:147775000-147777700	ENSG00000174469.23	CNTNAP2
chr8:65598400-65602300	ENSG00000104442.10	ARMC1
chr1:44596100-44597500	ENSG00000187147.18	RNF220
chr1:204845200-204846800	ENSG00000163531.17	NFASC
chr10:116968800-116970300	ENSG00000187164.20	SHTN1
chr19:30369200-30370500	ENSG00000198597.9	ZNF536
chr21:34605000-34606400	ENSG00000159200.18	RCAN1
chr21:34606700-34607800	ENSG00000159200.18	RCAN1
chr4:55373400-55375600	ENSG00000134851.13	TMEM165
chr8:66719300-66722300	ENSG00000104205.16	SGK3
chr15:29663800-29666700	ENSG00000104067.17	TJP1
chr16:9138500-9139900	ENSG00000182831.12	C16orf72
chr4:153326000-153327700	ENSG00000121211.8	MND1
chr9:128412100-128413200	ENSG00000167123.19	CERCAM
chr16:9867600-9869500	ENSG00000183454.18	GRIN2A
chr6:166300400-166304000	ENSG00000176381.6	PRR18
chr18:32629900-32631100	ENSG00000197705.10	KLHL14
chr20:2278700-2281100	ENSG00000125780.12	TGM3
chr17:78490000-78491300	ENSG00000087157.19	PGS1
chr1:69104100-69106000	ENSG00000033122.21	LRRC7
chr12:90007100-90009200	ENSG00000070961.16	ATP2B1
chr8:63702600-63706100	ENSG00000185728.17	YTHDF3
chr8:119125900-119128100	ENSG00000147676.14	MAL2
chr2:50650700-50652100	ENSG00000179915.24	NRXN1
chr6:97100700-97104600	ENSG00000186231.17	KLHL32
chr8:64379800-64382100	ENSG00000180828.3	BHLHE22
chr9:85442300-85446300	ENSG00000135049.16	AGTPBP1
chr12:98877600-98879600	ENSG00000185046.19	ANKS1B
chr14:102385000-102387300	ENSG00000196663.16	TECPR2
chr7:117748800-117750600	ENSG00000077063.11	CTTNBP2
chr11:121269200-121272000	ENSG00000109929.10	SC5D
chrX:10183300-10188000	ENSG00000073464.13	CLCN4
chr9:97979400-97980500	ENSG00000136938.9	ANP32B
chr1:207697000-207699600	ENSG00000197721.17	CR1L
chr4:114638500-114640300	ENSG00000174607.11	UGT8
chr16:88592900-88594100	ENSG00000158545.16	ZC3H18
chr22:38048600-38049700	ENSG00000100151.16	PICK1
chr9:135087900-135089600	ENSG00000130558.20	OLFM1
chr15:91548600-91549800	ENSG00000176463.14	SLCO3A1
chr9:84683700-84686400	ENSG00000148053.17	NTRK2
chr12:56298200-56299300	ENSG00000062485.19	CS
chr14:20845300-20847100	ENSG00000129538.14	RNASE1
chr10:47381200-47382300	ENSG00000265763.4	ZNF488
chr16:9859000-9860400	ENSG00000183454.18	GRIN2A
chr2:29076700-29078200	ENSG00000179270.7	PCARE
chr13:113072800-113075700	ENSG00000126217.21	MCF2L
chr15:31773200-31778400	ENSG00000169918.10	OTUD7A
chr16:23051000-23053900	ENSG00000103404.15	USP31
chr17:51335000-51338300	ENSG00000011260.14	UTP18
chr19:40293000-40295400	ENSG00000105221.18	AKT2
chr2:96933300-96935800	ENSG00000168754.15	FAM178B
chr3:117751300-117752700	ENSG00000185565.12	LSAMP
chr5:61428800-61430300	ENSG00000130449.6	ZSWIM6
chr5:174144000-174148200	ENSG00000170091.11	NSG2
chr1:205034800-205036900	ENSG00000184144.12	CNTN2
chr10:116981700-116983900	ENSG00000187164.20	SHTN1
chr11:119990300-119992700	ENSG00000137699.17	TRIM29
chr16:907000-909100	ENSG00000103227.19	LMF1
chr19:29498500-29501400	ENSG00000187135.7	VSTM2B
chr3:107801100-107802900	ENSG00000114439.19	BBX
chr4:143425600-143428800	ENSG00000109458.8	GAB1
chr8:142089800-142091400	ENSG00000171045.16	TSNARE1
chr6:161346000-161347800	ENSG00000026652.15	AGPAT4
chr5:146644600-146649000	ENSG00000156475.19	PPP2R2B
chr15:68771100-68773400	ENSG00000140350.15	ANP32A
chr8:118475500-118477700	ENSG00000177570.15	SAMD12
chr4:82775300-82776400	ENSG00000145284.12	SCD5
chr6:79697800-79700500	ENSG00000198478.8	SH3BGRL2
chr13:97910500-97912500	ENSG00000065150.21	IPO5
chr1:211759400-211762000	ENSG00000123684.13	LPGAT1
chr17:28124000-28125600	ENSG00000087095.13	NLK
chr17:17251700-17255400	ENSG00000141030.13	COPS3
chr11:85309300-85311500	ENSG00000150672.18	DLG2
chr2:197853800-197856400	ENSG00000115896.16	PLCL1
chr13:79530800-79532600	ENSG00000102471.14	NDFIP2
chr7:22111800-22114200	ENSG00000136237.19	RAPGEF5
chr14:28629000-28631700	ENSG00000176165.12	FOXG1
chr12:109878000-109879100	ENSG00000139433.11	GLTP
chr11:71442700-71444500	ENSG00000172893.17	DHCR7
chr1:183388200-183389500	ENSG00000157064.11	NMNAT2
chr2:221561600-221564300	ENSG00000116106.12	EPHA4
chr18:60934600-60936400	ENSG00000101542.10	CDH20
chr2:34003300-34006700	ENSG00000119812.19	FAM98A
chr8:76343100-76345900	ENSG00000091656.19	ZFHX4
chr9:393100-396800	ENSG00000107099.17	DOCK8
chr14:33845300-33846500	ENSG00000129521.15	EGLN3
chr16:4960100-4961300	ENSG00000118898.16	PPL
chr6:39717400-39719300	ENSG00000164627.18	KIF6
chr6:166292300-166293800	ENSG00000176381.6	PRR18
chr9:19659400-19660800	ENSG00000155886.11	SLC24A2
chr1:19911100-19914000	ENSG00000188784.4	PLA2G2E
chr1:45632800-45636700	ENSG00000159588.15	CCDC17
chr7:117737500-117739300	ENSG00000077063.11	CTTNBP2
chrX:134249900-134252900	ENSG00000203952.9	CCDC160
chr1:165069300-165070600	ENSG00000185630.19	PBX1
chr17:31407500-31409300	ENSG00000131242.18	RAB11FIP4
chr3:105516300-105518100	ENSG00000170017.12	ALCAM
chr7:117753800-117755400	ENSG00000077063.11	CTTNBP2
chrX:103700900-103703400	ENSG00000179363.7	TMEM31
chrX:103707200-103708500	ENSG00000179363.7	TMEM31
chr11:84272800-84275100	ENSG00000150672.18	DLG2
chr11:117425900-117432200	ENSG00000110274.16	CEP164
chr4:164175000-164178600	ENSG00000145416.13	MARCHF1
chr15:29963400-29965100	ENSG00000104067.17	TJP1
chr7:86663600-86665000	ENSG00000198822.11	GRM3
chr9:19640100-19643100	ENSG00000155886.11	SLC24A2
chr2:190087000-190089000	ENSG00000187699.10	C2orf88
chr14:96399100-96401400	ENSG00000140057.9	AK7
chr16:4986300-4988700	ENSG00000118898.16	PPL
chr1:210624800-210626000	ENSG00000143473.13	KCNH1
chr11:117765700-117767400	ENSG00000177103.15	DSCAML1
chr4:7307900-7309100	ENSG00000184985.16	SORCS2
chr7:51244400-51245600	ENSG00000106078.19	COBL
chr1:110713400-110715700	ENSG00000177272.9	KCNA3
chr1:233776000-233778600	ENSG00000135750.15	KCNK1
chr11:105898100-105901500	ENSG00000170903.11	MSANTD4
chr12:29064900-29067500	ENSG00000064763.11	FAR2
chr16:75859200-75862900	ENSG00000283755.2	CPHXL
chr16:76482500-76485300	ENSG00000152910.19	CNTNAP4
chr19:56723100-56728400	ENSG00000127903.14	ZNF835
chr2:215241400-215243400	ENSG00000138363.15	ATIC
chr3:10760900-10766200	ENSG00000132164.10	SLC6A11
chr4:48583900-48586900	ENSG00000075539.15	FRYL
chr5:11103700-11105300	ENSG00000169862.19	CTNND2
chr5:11165500-11169700	ENSG00000169862.19	CTNND2
chr5:11259100-11262600	ENSG00000169862.19	CTNND2
chr6:38219200-38221900	ENSG00000156639.12	ZFAND3
chr8:3412000-3414700	ENSG00000183117.19	CSMD1
chr9:8893400-8896500	ENSG00000153707.18	PTPRD
chr9:118089300-118094200	ENSG00000136869.16	TLR4
chr1:3442400-3444200	ENSG00000130762.15	ARHGEF16
chr1:156406400-156408700	ENSG00000132677.13	RHBG
chr1:223802300-223803400	ENSG00000143514.17	TP53BP2
chr10:24790400-24792300	ENSG00000107863.19	ARHGAP21
chr10:59241100-59242600	ENSG00000148541.13	FAM13C
chr10:59269800-59271600	ENSG00000148541.13	FAM13C
chr11:117537600-117539500	ENSG00000110274.16	CEP164
chr11:117602900-117605300	ENSG00000177103.15	DSCAML1
chr11:117599500-117600700	ENSG00000177103.15	DSCAML1
chr11:131498900-131500200	ENSG00000182667.15	NTM
chr11:131535300-131536500	ENSG00000182667.15	NTM
chr11:131530700-131532200	ENSG00000182667.15	NTM
chr12:49968000-49969600	ENSG00000086159.13	AQP6
chr12:98871100-98873000	ENSG00000185046.19	ANKS1B
chr14:23510700-23512600	ENSG00000129460.16	NGDN
chr15:31280200-31281900	ENSG00000169926.11	KLF13
chr15:68676400-68678300	ENSG00000103647.13	CORO2B
chr16:984700-986100	ENSG00000005513.10	SOX8
chr16:57102900-57104600	ENSG00000140848.17	CPNE2
chr17:51344800-51346500	ENSG00000011260.14	UTP18
chr18:61332800-61334200	ENSG00000101542.10	CDH20
chr2:21252600-21254500	ENSG00000218819.6	TDRD15
chr2:21259200-21261100	ENSG00000218819.6	TDRD15
chr2:78264600-78265900	ENSG00000176204.14	LRRTM4
chr2:104447600-104450800	ENSG00000198914.5	POU3F3
chr21:20996300-20997700	ENSG00000154654.15	NCAM2
chr21:32978200-32980600	ENSG00000205927.5	OLIG2
chr21:33126400-33127500	ENSG00000184221.13	OLIG1
chr3:181614800-181616000	ENSG00000181449.4	SOX2
chr4:82771400-82772600	ENSG00000145284.12	SCD5
chr4:95316900-95318000	ENSG00000182168.15	UNC5C
chr4:157218800-157220400	ENSG00000120251.21	GRIA2
chr5:88689100-88691000	ENSG00000081189.16	MEF2C
chr5:88684300-88685500	ENSG00000081189.16	MEF2C
chr5:88686100-88687200	ENSG00000081189.16	MEF2C
chr5:139763000-139764400	ENSG00000146005.4	PSD2
chr5:160847100-160850000	ENSG00000118322.14	ATP10B
chr6:37674400-37676500	ENSG00000112139.17	MDGA1
chr6:68775600-68776900	ENSG00000135298.15	ADGRB3
chr7:35775600-35778200	ENSG00000122545.20	SEPTIN7
chr8:103153800-103155000	ENSG00000164929.17	BAALC
chr9:128379700-128380800	ENSG00000167118.11	URM1
chr9:128403500-128405500	ENSG00000167123.19	CERCAM
chrX:13992800-13994300	ENSG00000046647.14	GEMIN8
chr2:24200500-24202400	ENSG00000186453.13	FAM228A
chr10:22843700-22845700	ENSG00000165309.14	ARMC3
chr10:43210700-43213100	ENSG00000198915.12	RASGEF1A
chr2:104943800-104946700	ENSG00000198914.5	POU3F3
chr15:69103900-69106300	ENSG00000138604.10	GLCE
chr15:33283900-33285000	ENSG00000198838.14	RYR3
chr9:105333400-105335000	ENSG00000070214.16	SLC44A1
chr20:46044600-46047700	ENSG00000124140.14	SLC12A5
chr19:18889500-18890600	ENSG00000223802.9	CERS1
chr8:141725200-141728900	ENSG00000226490.2	AC138647.1
chr10:70250000-70251800	ENSG00000180817.12	PPA1
chr10:86282300-86286000	ENSG00000182771.19	GRID1
chr11:131594100-131595500	ENSG00000182667.15	NTM
chr15:57048400-57049800	ENSG00000140262.18	TCF12
chr2:101833900-101836200	ENSG00000071054.16	MAP4K4
chr5:137940400-137942700	ENSG00000078795.17	PKD2L2
chr2:152614300-152615700	ENSG00000157827.20	FMNL2
chr15:68709400-68711500	ENSG00000103647.13	CORO2B
chr18:71188600-71191000	ENSG00000170677.6	SOCS6
chr20:38319700-38323200	ENSG00000101425.14	BPI
chr15:63607300-63608700	ENSG00000197361.8	FBXL22
chr10:116964900-116967800	ENSG00000187164.20	SHTN1
chr15:92077700-92080800	ENSG00000176463.14	SLCO3A1
